Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
round-lab-birch-juice-moisturizing-serum,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/417x_jUj9ES._SL1222.jpg?v=1788159641,2,סרום לחות Birch Juice של Round Lab – תמונה 2,,,,
round-lab-birch-juice-moisturizing-serum,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/51SRQyTwxWS._SL1000.jpg?v=1788159641,3,סרום לחות Birch Juice של Round Lab – תמונה 3,,,,
round-lab-birch-juice-moisturizing-serum,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/41UHUWGKBNS._SL1000.jpg?v=1788159641,4,סרום לחות Birch Juice של Round Lab – תמונה 4,,,,
round-lab-birch-juice-moisturizing-uv-lock-sunscreen,קרם הגנה Birch Juice UV Lock SPF45,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>קרם הגנה קליל עם SPF45 Broad Spectrum, Birch Juice, חומצה היאלורונית וניאצינאמיד, שמשלב הגנה יומיומית מהשמש עם לחות.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>SPF45 Broad Spectrum</li>
<li>Birch Juice + חומצה היאלורונית ללחות</li>
<li>ניאצינאמיד</li>
<li>מיועד גם לעור רגיש לפי נתוני היצרן</li>
</ul>
<p><strong>כמות / גודל:</strong> 50 מ״ל</p>
<h3>איך משתמשים</h3>
<p>מרחי כשלב האחרון בשגרת הבוקר, כ־15 דקות לפני יציאה לשמש. עסי בעדינות וחדשי את המריחה באופן סדיר לפי הוראות היצרן.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> תוקף המוצר לפי הספק: 03/11/2026 או מאוחר יותר. יש לבדוק את התאריך שעל האריזה בעת הקבלה.</p>
<h2>למי המוצר מתאים</h2>
<p>למי שמחפשת הגנה יומיומית מהשמש כחלק קבוע משגרת הבוקר, עם מרקם שנוח לשלב מעל טיפוח ומתחת לאיפור.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",Round Lab,Sunscreen,Sunscreen,"K-Beauty, K-Beauty: Sun, Korean Beauty, Round Lab, Shopify Collective",TRUE,Title,Default Title,,,,,Shopify-8809962541192,113,shopify,0,deny,manual,59.90,,TRUE,TRUE,8809962541192,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/round-lab-birch-juice-moisturizing-uv-lock-sunscreen-tiger-catalog.webp?v=1788178974,1,קרם הגנה Birch Juice UV Lock SPF45 של Round Lab,FALSE,קרם הגנה Birch Juice UV Lock SPF45 | Round Lab,"קרם הגנה קליל עם SPF45 Broad Spectrum, Birch Juice, חומצה היאלורונית וניאצינאמיד, שמשלב הגנה יומיומית מהשמש עם לחות. מחיר בישראל ומשלוח לכל הארץ.",active
round-lab-birch-juice-moisturizing-uv-lock-sunscreen,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/51qg7ayhl5L._SL1500.jpg?v=1788159505,2,קרם הגנה Birch Juice של Round Lab – תמונה 2,,,,
round-lab-birch-juice-moisturizing-uv-lock-sunscreen,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61j0MYx9JcL._SL1200.jpg?v=1788159505,3,קרם הגנה Birch Juice של Round Lab – תמונה 3,,,,
round-lab-birch-juice-moisturizing-uv-lock-sunscreen,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61x-l2DGfEL._SL1200.jpg?v=1788159505,4,קרם הגנה Birch Juice של Round Lab – תמונה 4,,,,
round-lab-birch-juice-moisturizing-uv-lock-sunscreen,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61JzsMrw4rL._SL1200.jpg?v=1788159505,5,קרם הגנה Birch Juice של Round Lab – תמונה 5,,,,
skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule,אמפולת Niacinamide 10 Boosting Shot,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>אמפולה ממוקדת עם ניאצינאמיד, Tranexamic Acid ומיקרו-ספיקולות, שנועדה לטיפוח מראה גוון לא אחיד, נקבוביות ומרקם העור.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>ניאצינאמיד + Tranexamic Acid</li>
<li>מיקרו-ספיקולות עם Madagascar Centella ופנתנול</li>
<li>מכילה Ascorbyl Glucoside</li>
<li>מרקם קליל עם גימור רענן ולח</li>
</ul>
<p><strong>כמות / גודל:</strong> 30 מ״ל</p>
<h3>איך משתמשים</h3>
<p>המוצר מכיל מיקרו-ספיקולות ועשוי לגרום לתחושת עקצוץ. התחילי בכמות קטנה 2–3 פעמים בשבוע לפי הוראות היצרן, ולאחר הסתגלות ניתן להגדיל תדירות. השתמשי לאחר טונר והשלימי עם לחות.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> אין להשתמש על עור מגורה או בזמן זיהום/גירוי פעיל לפי הוראות היצרן.</p>
<h2>למי המוצר מתאים</h2>
<p>לעור שנראה עמום או לא אחיד ולמי שרוצה להוסיף לשגרה שלב ממוקד לזוהר, לחות ומראה רענן יותר.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>אחרי ניקוי וטונר ולפני קרם לחות. מתחילים בכמות קטנה ומאפשרים למוצר להיספג לפני השלב הבא.</p>
<p><strong>טיפ קטן:</strong> אם זו הפעם הראשונה שלך עם רכיבים פעילים, התחילי בהדרגה ואל תעמיסי כמה מוצרים פעילים חדשים באותו ערב.</p>
<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>אחרי ניקוי וטונר ולפני קרם לחות. מתחילים בכמות קטנה ומאפשרים למוצר להיספג לפני השלב הבא.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",SKIN1004,Face Serums,Serum,"K-Beauty, K-Beauty: Glow, K-Beauty: Hydration, Korean Beauty, Shopify Collective, SKIN1004",TRUE,Title,Default Title,,,,,Shopify-8809913832492,227,shopify,0,deny,manual,79.90,,TRUE,TRUE,8809913832492,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule-tiger-catalog.webp?v=1788178956,1,אמפולת Niacinamide 10 Boosting Shot של SKIN1004,FALSE,אמפולת Niacinamide 10 Boosting Shot | SKIN1004,"אמפולה ממוקדת עם ניאצינאמיד, Tranexamic Acid ומיקרו-ספיקולות, שנועדה לטיפוח מראה גוון לא אחיד, נקבוביות ומרקם העור. מחיר בישראל ומשלוח לכל הארץ.",active
skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/02_c30bdb13-712c-4e34-95f1-709983fe5f11.png?v=1788159604,2,אמפולת Niacinamide 10 של SKIN1004 – תמונה 2,,,,
skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/03_fed83966-160a-44a4-ae54-64987525082e.png?v=1788159604,3,אמפולת Niacinamide 10 של SKIN1004 – תמונה 3,,,,
skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/04_475fbbd5-ffef-467d-a33d-0fcae1979047.png?v=1788159604,4,אמפולת Niacinamide 10 של SKIN1004 – תמונה 4,,,,
skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/06_2923ef67-1d49-42ed-9e82-4d794df948be.png?v=1788159604,5,אמפולת Niacinamide 10 של SKIN1004 – תמונה 5,,,,
skin1004-madagascar-centella-niacinamide-10-boosting-shot-ampoule,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/08_24b3caef-c01f-4260-8674-8164d4ac89fc.png?v=1788159604,6,אמפולת Niacinamide 10 של SKIN1004 – תמונה 6,,,,
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,סרום הגנה Hyalu-Cica Water-Fit SPF50+ PA++++,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>סרום הגנה קליל עם SPF50+ PA++++, Centella Asiatica וחומצה היאלורונית, שמעניק הגנה מהשמש יחד עם לחות ותחושה מרגיעה.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>SPF50+ PA++++</li>
<li>Centella Asiatica + חומצה היאלורונית</li>
<li>ללא שכבה לבנה לפי נתוני היצרן</li>
<li>מומלץ במיוחד לעור יבש ורגיש לפי היצרן</li>
</ul>
<p><strong>כמות / גודל:</strong> 50 מ״ל</p>
<h3>איך משתמשים</h3>
<p>כשלב האחרון בשגרת הבוקר, מרחי כמות נדיבה ואחידה על אזורים החשופים לשמש.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> יש להשתמש בהתאם להוראות היצרן ולחדש את ההגנה לפי הצורך.</p>
<h2>למי המוצר מתאים</h2>
<p>למי שמחפשת הגנה יומיומית מהשמש כחלק קבוע משגרת הבוקר, עם מרקם שנוח לשלב מעל טיפוח ומתחת לאיפור.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>בשלב האחרון של שגרת הבוקר, אחרי קרם הלחות ולפני איפור. יש למרוח כמות נדיבה ולחדש לפי הוראות היצרן ובמהלך חשיפה לשמש.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",SKIN1004,Sunscreen,Sunscreen,"K-Beauty, K-Beauty: Sun, Korean Beauty, Shopify Collective, SKIN1004",TRUE,Title,Default Title,,,,,Shopify-8809576261592,113,shopify,0,deny,manual,79.90,,TRUE,TRUE,8809576261592,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa-tiger-catalog.webp?v=1788178982,1,סרום הגנה Hyalu-Cica Water-Fit SPF50+ PA++++ של SKIN1004,FALSE,סרום הגנה Hyalu-Cica Water-Fit SPF50+ PA++++ | SKIN1004,"סרום הגנה קליל עם SPF50+ PA++++, Centella Asiatica וחומצה היאלורונית, שמעניק הגנה מהשמש יחד עם לחות ותחושה מרגיעה. מחיר בישראל ומשלוח לכל הארץ.",active
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/skin1004_madagascar_hyalu_cica_water_fit_serum_rejuvenates_revitalize_sun_serum_carenclass_korean_skincare_main-500x500.jpg?v=1788159475,2,סרום הגנה Hyalu-Cica של SKIN1004 – תמונה 2,,,,
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/ec8e6de97b120849b691c57bcc853f28.jpg?v=1788159475,3,סרום הגנה Hyalu-Cica של SKIN1004 – תמונה 3,,,,
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71Rp_lHOfgL._SL1500___05567.1695397001.jpg?v=1788159475,4,סרום הגנה Hyalu-Cica של SKIN1004 – תמונה 4,,,,
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71tWcJQRX8L._SL1500___62704.1695397001.jpg?v=1788159475,5,סרום הגנה Hyalu-Cica של SKIN1004 – תמונה 5,,,,
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71t42oA_PZL._SL1500___92971.1695397001.jpg?v=1788159475,6,סרום הגנה Hyalu-Cica של SKIN1004 – תמונה 6,,,,
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71QEN6229HL._SL1500___89835.1695397001.jpg?v=1788159475,7,סרום הגנה Hyalu-Cica של SKIN1004 – תמונה 7,,,,
skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-spf50-pa,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61FhhhQrTIL._SL1500___45734.1695397001.jpg?v=1788159475,8,סרום הגנה Hyalu-Cica של SKIN1004 – תמונה 8,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,4-in-1 Red Light Therapy Wand & Activating Serum Kit,"Solawave 4-in-1 Skincare Wand &amp; Activating Serum Kit bundles the FDA-cleared, award-winning Solawave 4-in-1 Radiant Renewal Skincare Wand with a full-size LightBoost Wand Activating Serum to optimize glide, conductivity, and treatment results. The Wand combines four science-backed technologies in a single handheld device: red light therapy at 630nm with 14 LEDs to boost collagen production and reduce fine lines and wrinkles, therapeutic warmth to relax skin and aid absorption, galvanic current to activate the included serum and deeply hydrate, and facial massage vibration to reduce puffiness and improve circulation. The included LightBoost Wand Activating Serum is powered by the LightBoost Complex, Nonapeptide-1, an Ionic Mineral Complex of magnesium/zinc/copper, and hyaluronic acid to brighten, even tone, plump fine lines, and provide optimal Wand glide. Targets fine lines, wrinkles, dullness, puffiness, and uneven texture in 3-minute treatments used 3-5 times weekly on clean skin. Available in Rose Gold, Gold, and Charcoal. Not recommended during pregnancy, for individuals under 18, those with active skin cancer, or those with seizure or photosensitivity conditions. Rechargeable. HSA/FSA eligible, 1-year warranty, 60-day money-back guarantee.",Solawave,Skin Care Tools,Skincare Tools,"Shopify Collective, Solawave",FALSE,Color,Rose Gold,,,,,61107,222,shopify,0,deny,manual,577.72,632.74,TRUE,TRUE,00810137611075,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Updated-_RadiantRenewalSkincareWandKitLightBoostSerum-RoseGold_1200x_c979c64a-44e4-4f0c-9110-00c7cd0d18f5_1__webp.webp?v=1787467539,1,,FALSE,,,draft
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,Color,Gold,,,,,61109,222,shopify,0,deny,manual,577.72,632.74,TRUE,TRUE,00810137611099,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/RadiantRenewalSkincareWandKitLightBoostSerum-Gold_1__webp.webp?v=1787467539,2,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,Color,Charcoal,,,,,61110,222,shopify,0,deny,manual,577.72,632.74,TRUE,TRUE,00810137611105,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/RadiantRenewalSkincareWandKitLightBoostSerum-Charcoal_webp.webp?v=1787467539,3,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_1.webp?v=1787467539,4,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_2.webp?v=1787467539,5,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_4.webp?v=1787467539,6,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Solawave_MainImage_Wand.webp?v=1787467539,7,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_5.webp?v=1787467539,8,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_6.webp?v=1787467539,9,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_7.webp?v=1787467539,10,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_8.webp?v=1787467539,11,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_9.webp?v=1787467539,12,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_10.webp?v=1787467539,13,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/Wand_11.webp?v=1787467539,14,,,,,
4-in-1-red-light-therapy-wand-activating-serum-kit,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/SkincareWandLBTherapy11.webp?v=1787467539,15,,,,,
pre-probiotic-nourishing-moisturizer,Pre- & Probiotic Nourishing Moisturizer,"Solawave Solabiome Nourishing Moisturizer is a pre- and probiotic face cream powered by 5% Solabiome synbiotic complex (Lactobacillus Ferment Lysate probiotic plus Beta-Glucan and Sparassis Crispa cauliflower mushroom prebiotics), collagen peptide (Palmitoyl Pentapeptide-4), triple-weight hyaluronic acid (sodium hyaluronate, hydrolyzed hyaluronic acid, hyaluronic acid), polyglutamic acid, panthenol, and allantoin to deeply hydrate, lock in moisture, support the skin barrier and microbiome, boost elasticity, and visibly plump fine lines. Designed to soothe and balance reactive skin while delivering long-lasting moisture. Apply morning and evening as the final step after cleansing, misting, and serum, using upward and outward strokes across face and neck. Suitable for all skin types including sensitive, dry, dehydrated, and combination — fragrance-free, paraben-free, phthalate-free, PEG-free, cyclic-silicone-free, vegan, cruelty-free, gluten-free, dermatologist-tested, non-comedogenic. Layers well with retinols and other actives, and primes skin to receive light therapy. Pairs with the Solawave Skincare Wand and other LED devices. Patch testing recommended for those with severe allergies. HSA/FSA eligible, 60-day money-back guarantee.",Solawave,Face Moisturizers,,"Shopify Collective, Solawave",FALSE,Title,Default Title,,,,,MSTR-SNM-NC-US-01,204,shopify,0,deny,manual,122.27,122.27,TRUE,TRUE,850035134351,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/MainProductImage-Moisturizer-640x640-1.webp?v=1787467499,1,,FALSE,,,draft
pre-probiotic-nourishing-moisturizer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/AdditonalGallery-Moisturizer-640x640-4.webp?v=1787467499,2,,,,,
pre-probiotic-nourishing-moisturizer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/SolabiomeNourishingMoisturizer_41072d96-b6b7-4ef3-bb94-f1b5ea7cfee6.jpg?v=1787467499,3,,,,,
pre-probiotic-nourishing-moisturizer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/AdditonalGallery-Moisturizer-640x640-3.webp?v=1787467499,4,,,,,
tirtir-mask-fit-red-cushion-24n-latte,קושן Mask Fit Red Cushion בגוון 24N Latte,"<div dir=""rtl"" style=""text-align:right;line-height:1.75;"">
<p><strong>קושן קוריאני לכיסוי גבוה עם גימור זוהר, המשלב מייקאפ עם רכיבי טיפוח כמו פרופוליס ותמציות צמחיות.</strong></p>
<h3>מה חשוב לדעת</h3>
<ul>
<li>כיסוי גבוה במריחה קלה</li>
<li>גימור זוהר ונעים למראה</li>
<li>מגיע עם ספוגית ייעודית להנחה בטפיחות</li>
<li>גוון 24N Latte</li>
</ul>
<p><strong>כמות / גודל:</strong> 18 גרם</p>
<h3>איך משתמשים</h3>
<p>קחי כמות קטנה בעזרת הספוגית המצורפת והניחי בשכבה אחידה על הפנים בתנועות טפיחה.</p>
<p style=""font-size:0.92em;color:#666;""><strong>הערה:</strong> יש לוודא התאמת גוון לפני הרכישה. עיצוב האריזה עשוי להשתנות ללא הודעה מוקדמת.</p>
<h2>למי המוצר מתאים</h2>
<p>לעור שנראה עמום או לא אחיד ולמי שרוצה להוסיף לשגרה שלב ממוקד לזוהר, לחות ומראה רענן יותר.</p>
<h2>המקום שלו בשגרת K-Beauty</h2>
<p>אחרי ששגרת הבוקר וקרם ההגנה נספגו. מניחים מעט חומר וטופחים בשכבות דקות עד לקבלת הכיסוי הרצוי.</p>

<h2>שאלות נפוצות</h2>
<h3>באיזה שלב משתמשים במוצר?</h3>
<p>אחרי ששגרת הבוקר וקרם ההגנה נספגו. מניחים מעט חומר וטופחים בשכבות דקות עד לקבלת הכיסוי הרצוי.</p>
<h3>האם אפשר לשלב אותו בשגרה קיימת?</h3>
<p>כן. מומלץ להוסיף מוצר חדש אחד בכל פעם, לבצע בדיקת רגישות ולהתאים את תדירות השימוש לתחושת העור ולהוראות שעל האריזה.</p>
<p style=""font-size:0.92em;color:#666;"">זהו מוצר קוסמטי ואינו מיועד לאבחן או לטפל במצב רפואי. רשימת הרכיבים והוראות היצרן שעל האריזה הן הקובעות.</p>
</div>",TIRTIR,Foundations & Concealers,Foundation,"K-Beauty, K-Beauty: Glow, Korean Beauty, Shopify Collective, TIRTIR",TRUE,Title,Default Title,,,,,Shopify-8809928133249,113,shopify,0,deny,manual,69.90,,TRUE,TRUE,8809928133249,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/tirtir-mask-fit-red-cushion-24n-latte-tiger-catalog.webp?v=1788179021,1,קושן Mask Fit Red Cushion בגוון 24N Latte של TIRTIR,FALSE,קושן Mask Fit Red Cushion בגוון 24N Latte | TIRTIR,"קושן קוריאני לכיסוי גבוה עם גימור זוהר, המשלב מייקאפ עם רכיבי טיפוח כמו פרופוליס ותמציות צמחיות. מחיר בישראל ומשלוח לכל הארץ.",active
tirtir-mask-fit-red-cushion-24n-latte,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/71DW3KkW6IL._SL1500.jpg?v=1788158017,2,קושן Mask Fit Red Cushion בגוון 24N Latte – תמונה 2,,,,
tirtir-mask-fit-red-cushion-24n-latte,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61wKnkoglyL._SL1080_beb180f5-40a0-43a3-81a4-d012dcb924d3.jpg?v=1788158017,3,קושן Mask Fit Red Cushion בגוון 24N Latte – תמונה 3,,,,
tirtir-mask-fit-red-cushion-24n-latte,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61Dn8PCghTL._SL1080_a55fb71b-e1fc-4ff5-be58-3888ecf38eaa.jpg?v=1788158017,4,קושן Mask Fit Red Cushion בגוון 24N Latte – תמונה 4,,,,
tirtir-mask-fit-red-cushion-24n-latte,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0719/2628/4583/files/61aoYdeklFL._SL1080.jpg?v=1788158017,5,קושן Mask Fit Red Cushion בגוון 24N Latte – תמונה 5,,,,
